deal_key,company_key,channel_key,campaign_key,rep_key,stage_key,lost_reason_key,created_date_key,won_date_key,lost_date_key,mrr_usd,tcv_usd,dialer_hours_attributed,deal_age_days,is_won,is_lost,churn_date_key,is_churned,retained_months,churned_mrr
D0000210,C0049066,CH04,,R003,S07,LR14,20250501,20250531,0,916.24,10879.93,0.0,30.0,1,0,0,0,12.0,0.0
D0000211,C0034983,CH01,,R015,S04,LR01,20240606,0,20240719,0.0,0.0,3.37,43.0,0,1,0,0,,0.0
D0000212,C0045340,CH02,,R004,S01,LR04,20260313,0,20260324,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0000213,C0020277,CH01,,R005,S02,LR03,20240909,0,20240922,0.0,0.0,2.16,13.0,0,1,0,0,,0.0
D0000214,C0035268,CH06,CMP009,R010,S09,LR14,20250508,0,20250608,0.0,0.0,0.0,31.0,0,1,0,0,,0.0
D0000215,C0011797,CH01,,R013,S05,LR08,20261215,0,20261231,0.0,0.0,2.13,22.0,0,1,0,0,,0.0
D0000216,C0036823,CH01,,R013,S05,LR09,20250924,0,20251027,0.0,0.0,3.57,33.0,0,1,0,0,,0.0
D0000217,C0021595,CH01,,R013,S01,LR06,20250205,0,20250209,0.0,0.0,4.39,4.0,0,1,0,0,,0.0
D0000218,C0042053,CH08,,R009,S07,LR14,20250217,20250304,0,193.69,2902.4,0.0,15.0,1,0,0,0,12.0,0.0
D0000219,C0045355,CH09,,R010,S07,LR14,20251015,20251020,0,812.43,11450.43,0.0,5.0,1,0,0,0,12.0,0.0
D0000220,C0011258,CH01,,R004,S01,LR10,20241227,0,20250214,0.0,0.0,3.47,49.0,0,1,0,0,,0.0
D0000221,C0005229,CH01,,R008,S02,LR03,20240320,0,20240505,0.0,0.0,2.06,46.0,0,1,0,0,,0.0
D0000222,C0023513,CH01,,R006,S09,LR06,20241018,0,20241122,0.0,0.0,3.64,35.0,0,1,0,0,,0.0
D0000223,C0043580,CH01,,R014,S01,LR10,20260630,0,20260719,0.0,0.0,3.25,19.0,0,1,0,0,,0.0
D0000224,C0009779,CH08,,R013,S07,LR14,20251120,20251130,0,432.87,5015.76,0.0,10.0,1,0,0,0,12.0,0.0
D0000225,C0024417,CH01,,R003,S02,LR04,20250821,0,20250924,0.0,0.0,2.48,34.0,0,1,0,0,,0.0
D0000226,C0045824,CH01,,R010,S05,LR06,20260520,0,20260724,0.0,0.0,2.77,65.0,0,1,0,0,,0.0
D0000227,C0055688,CH04,,R004,S01,LR05,20240530,0,20240618,0.0,0.0,0.0,19.0,0,1,0,0,,0.0
D0000228,C0059120,CH02,,R009,S05,LR06,20260513,0,20260522,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0000229,C0056051,CH01,,R003,S04,LR01,20241015,0,20241029,0.0,0.0,2.56,14.0,0,1,0,0,,0.0
D0000230,C0042259,CH01,,R009,S05,LR04,20250909,0,20251002,0.0,0.0,2.05,23.0,0,1,0,0,,0.0
D0000231,C0027652,CH08,,R005,S07,LR14,20250527,20250601,0,211.57,2336.28,0.0,5.0,1,0,0,0,12.0,0.0
D0000232,C0016872,CH05,,R013,S01,LR08,20260508,0,20260622,0.0,0.0,0.0,45.0,0,1,0,0,,0.0
D0000233,C0012361,CH04,,R009,S07,LR14,20250821,20250906,0,186.78,2420.03,0.0,16.0,1,0,0,0,12.0,0.0
D0000234,C0014240,CH04,,R006,S08,LR14,20260706,20260730,0,770.06,11982.06,0.0,24.0,1,0,0,0,12.0,0.0
D0000235,C0020509,CH01,,R011,S02,LR10,20250411,0,20250417,0.0,0.0,4.8,6.0,0,1,0,0,,0.0
D0000236,C0012994,CH05,,R001,S05,LR07,20261022,0,20261201,0.0,0.0,0.0,40.0,0,1,0,0,,0.0
D0000237,C0030445,CH05,,R015,S01,LR12,20260810,0,20260831,0.0,0.0,0.0,21.0,0,1,0,0,,0.0
D0000238,C0025415,CH01,,R010,S02,LR04,20240215,0,20240228,0.0,0.0,4.25,13.0,0,1,0,0,,0.0
D0000239,C0047546,CH01,,R015,S05,LR06,20250124,0,20250227,0.0,0.0,2.77,34.0,0,1,0,0,,0.0
D0000240,C0021822,CH01,,R015,S05,LR02,20250625,0,20250702,0.0,0.0,2.36,7.0,0,1,0,0,,0.0
D0000241,C0055119,CH01,,R009,S01,LR02,20250207,0,20250212,0.0,0.0,3.64,5.0,0,1,0,0,,0.0
D0000242,C0003698,CH01,,R010,S02,LR06,20241126,0,20241209,0.0,0.0,3.7,13.0,0,1,0,0,,0.0
D0000243,C0007683,CH07,CMP008,R009,S01,LR02,20240913,0,20240920,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0000244,C0043355,CH01,,R001,S01,LR02,20240416,0,20240418,0.0,0.0,2.93,2.0,0,1,0,0,,0.0
D0000245,C0036393,CH06,CMP001,R007,S09,LR14,20251118,0,20260124,0.0,0.0,0.0,67.0,0,1,0,0,,0.0
D0000246,C0043457,CH01,,R004,S04,LR01,20251015,0,20251017,0.0,0.0,3.85,2.0,0,1,0,0,,0.0
D0000247,C0034960,CH01,,R009,S07,LR14,20240208,20240228,0,368.65,5290.02,4.0,20.0,1,0,20240329,1,1.0,368.65
D0000248,C0041590,CH01,,R001,S09,LR04,20260604,0,20260713,0.0,0.0,2.87,39.0,0,1,0,0,,0.0
D0000249,C0014617,CH01,,R002,S01,LR11,20240125,0,20240201,0.0,0.0,2.91,7.0,0,1,0,0,,0.0
D0000250,C0046415,CH06,CMP001,R010,S05,LR03,20260424,0,20260521,0.0,0.0,0.0,27.0,0,1,0,0,,0.0
D0000251,C0035228,CH01,,R008,S09,LR03,20240802,0,20240829,0.0,0.0,3.55,27.0,0,1,0,0,,0.0
D0000252,C0035477,CH06,CMP009,R002,S05,LR05,20240626,0,20240805,0.0,0.0,0.0,40.0,0,1,0,0,,0.0
D0000253,C0001609,CH08,,R013,S08,LR14,20250723,20250804,0,245.66,2860.63,0.0,12.0,1,0,0,0,12.0,0.0
D0000254,C0053649,CH01,,R004,S02,LR02,20240905,0,20240924,0.0,0.0,3.88,19.0,0,1,0,0,,0.0
D0000255,C0042710,CH01,,R002,S07,LR14,20260331,20260402,0,524.36,8076.12,4.9,2.0,1,0,20261128,1,8.0,524.36
D0000256,C0021699,CH01,,R001,S05,LR07,20260605,0,20260803,0.0,0.0,2.61,59.0,0,1,0,0,,0.0
D0000257,C0019441,CH03,,R013,S07,LR14,20260421,20260504,0,931.53,13387.65,0.0,13.0,1,0,0,0,12.0,0.0
D0000258,C0003724,CH04,,R007,S07,LR14,20251023,20251029,0,526.91,5275.64,0.0,6.0,1,0,0,0,12.0,0.0
D0000259,C0023572,CH01,,R012,S07,LR14,20240415,20240508,0,1250.13,16278.34,2.6,23.0,1,0,0,0,12.0,0.0
D0000260,C0010022,CH01,,R007,S04,LR01,20250619,0,20250713,0.0,0.0,4.0,24.0,0,1,0,0,,0.0
D0000261,C0028181,CH04,,R008,S07,LR14,20250102,20250203,0,890.26,9235.63,0.0,32.0,1,0,20251130,1,10.0,890.26
D0000262,C0018014,CH03,,R006,S07,LR14,20251111,20251122,0,1340.12,19150.83,0.0,11.0,1,0,0,0,12.0,0.0
D0000263,C0034132,CH01,,R008,S01,LR02,20260126,0,20260128,0.0,0.0,4.63,2.0,0,1,0,0,,0.0
D0000264,C0037797,CH01,,R014,S01,LR08,20250821,0,20250826,0.0,0.0,3.75,5.0,0,1,0,0,,0.0
D0000265,C0038204,CH01,,R006,S02,LR05,20250916,0,20251009,0.0,0.0,4.61,23.0,0,1,0,0,,0.0
D0000266,C0047110,CH01,,R009,S04,LR01,20250905,0,20251102,0.0,0.0,3.48,58.0,0,1,0,0,,0.0
D0000267,C0035787,CH01,,R014,S02,LR12,20260819,0,20260902,0.0,0.0,2.98,14.0,0,1,0,0,,0.0
D0000268,C0026506,CH01,,R002,S05,LR06,20251111,0,20251120,0.0,0.0,3.18,9.0,0,1,0,0,,0.0
D0000269,C0050373,CH01,,R005,S02,LR08,20250117,0,20250205,0.0,0.0,2.3,19.0,0,1,0,0,,0.0
D0000270,C0024829,CH01,,R015,S05,LR03,20240220,0,20240224,0.0,0.0,4.27,4.0,0,1,0,0,,0.0
D0000271,C0000464,CH01,,R003,S01,LR05,20260610,0,20260625,0.0,0.0,4.36,15.0,0,1,0,0,,0.0
D0000272,C0002846,CH01,,R015,S04,LR01,20250218,0,20250315,0.0,0.0,4.71,25.0,0,1,0,0,,0.0
D0000273,C0035875,CH01,,R008,S02,LR10,20241104,0,20241205,0.0,0.0,4.33,31.0,0,1,0,0,,0.0
D0000274,C0016558,CH03,,R003,S02,LR03,20250714,0,20250725,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0000275,C0004701,CH01,,R003,S09,LR05,20260313,0,20260322,0.0,0.0,3.33,9.0,0,1,0,0,,0.0
D0000276,C0051398,CH08,,R001,S01,LR02,20250923,0,20250926,0.0,0.0,0.0,3.0,0,1,0,0,,0.0
D0000277,C0028131,CH01,,R005,S01,LR07,20260327,0,20260503,0.0,0.0,4.54,37.0,0,1,0,0,,0.0
D0000278,C0014647,CH01,,R012,S04,LR01,20251014,0,20251021,0.0,0.0,3.64,7.0,0,1,0,0,,0.0
D0000279,C0012192,CH01,,R008,S02,LR14,20240708,0,20240718,0.0,0.0,2.6,10.0,0,1,0,0,,0.0
D0000280,C0020826,CH01,,R005,S01,LR04,20260319,0,20260329,0.0,0.0,4.19,10.0,0,1,0,0,,0.0
D0000281,C0029208,CH04,,R013,S01,LR02,20260625,0,20260718,0.0,0.0,0.0,23.0,0,1,0,0,,0.0
D0000282,C0006194,CH01,,R011,S08,LR14,20250714,20250722,0,639.61,9058.39,3.04,8.0,1,0,0,0,12.0,0.0
D0000283,C0050752,CH02,,R003,S08,LR14,20260501,20260621,0,486.28,6348.42,0.0,51.0,1,0,0,0,12.0,0.0
D0000284,C0045274,CH10,,R011,S09,LR02,20250619,0,20250628,0.0,0.0,6.82,9.0,0,1,0,0,,0.0
D0000285,C0020146,CH05,,R008,S05,LR13,20240126,0,20240430,0.0,0.0,0.0,95.0,0,1,0,0,,0.0
D0000286,C0023596,CH07,CMP008,R010,S07,LR14,20250217,20250328,0,256.15,2888.44,0.0,39.0,1,0,20250726,1,4.0,256.15
D0000287,C0041419,CH01,,R006,S09,LR13,20240924,0,20240930,0.0,0.0,2.43,6.0,0,1,0,0,,0.0
D0000288,C0011174,CH02,,R014,S01,LR11,20251007,0,20251101,0.0,0.0,0.0,25.0,0,1,0,0,,0.0
D0000289,C0030935,CH01,,R010,S09,LR10,20240313,0,20240325,0.0,0.0,2.72,12.0,0,1,0,0,,0.0
D0000290,C0051512,CH02,,R007,S07,LR14,20240924,20241007,0,579.37,6093.86,0.0,13.0,1,0,20250204,1,4.0,579.37
D0000291,C0059485,CH09,,R001,S07,LR14,20241018,20241028,0,1381.54,14120.6,0.0,10.0,1,0,0,0,12.0,0.0
D0000292,C0017126,CH01,,R012,S02,LR10,20240708,0,20240725,0.0,0.0,3.13,17.0,0,1,0,0,,0.0
D0000293,C0028004,CH04,,R005,S07,LR14,20260420,20260508,0,1196.73,12496.48,0.0,18.0,1,0,0,0,12.0,0.0
D0000294,C0047064,CH01,,R003,S02,LR05,20260429,0,20260530,0.0,0.0,3.73,31.0,0,1,0,0,,0.0
D0000295,C0019452,CH01,,R008,S02,LR03,20260416,0,20260610,0.0,0.0,4.59,55.0,0,1,0,0,,0.0
D0000296,C0043904,CH01,,R009,S01,LR03,20250708,0,20250823,0.0,0.0,3.24,46.0,0,1,0,0,,0.0
D0000297,C0025886,CH06,CMP003,R009,S09,LR13,20251027,0,20251201,0.0,0.0,0.0,35.0,0,1,0,0,,0.0
D0000298,C0043957,CH10,,R001,S04,LR01,20240108,0,20240213,0.0,0.0,4.52,36.0,0,1,0,0,,0.0
D0000299,C0051164,CH01,,R005,S09,LR05,20241213,0,20241231,0.0,0.0,2.52,18.0,0,1,0,0,,0.0
D0000300,C0028303,CH04,,R001,S07,LR14,20250812,20250912,0,1326.62,15013.1,0.0,31.0,1,0,0,0,12.0,0.0
D0000301,C0035127,CH01,,R013,S04,LR01,20240531,0,20240613,0.0,0.0,4.81,13.0,0,1,0,0,,0.0
D0000302,C0042139,CH05,,R011,S01,LR10,20260601,0,20260731,0.0,0.0,0.0,60.0,0,1,0,0,,0.0
D0000303,C0011003,CH01,,R002,S04,LR01,20251023,0,20251210,0.0,0.0,4.28,48.0,0,1,0,0,,0.0
D0000304,C0001324,CH01,,R001,S02,LR06,20260521,0,20260611,0.0,0.0,4.87,21.0,0,1,0,0,,0.0
D0000305,C0043162,CH01,,R007,S01,LR12,20260806,0,20260831,0.0,0.0,3.89,25.0,0,1,0,0,,0.0
D0000306,C0019269,CH08,,R004,S07,LR14,20240222,20240229,0,970.15,10657.27,0.0,7.0,1,0,0,0,12.0,0.0
D0000307,C0007552,CH01,,R006,S04,LR01,20250515,0,20250603,0.0,0.0,2.45,19.0,0,1,0,0,,0.0
D0000308,C0027797,CH01,,R011,S02,LR07,20240124,0,20240131,0.0,0.0,4.48,7.0,0,1,0,0,,0.0
D0000309,C0023116,CH01,,R011,S02,LR09,20240919,0,20241011,0.0,0.0,4.48,22.0,0,1,0,0,,0.0
D0000310,C0000288,CH01,,R007,S02,LR06,20261218,0,20261231,0.0,0.0,3.8,41.0,0,1,0,0,,0.0
D0000311,C0031620,CH01,,R005,S04,LR01,20250307,0,20250318,0.0,0.0,4.17,11.0,0,1,0,0,,0.0
D0000312,C0040379,CH01,,R015,S04,LR01,20240308,0,20240420,0.0,0.0,3.81,43.0,0,1,0,0,,0.0
D0000313,C0051851,CH01,,R008,S01,LR09,20260902,0,20261206,0.0,0.0,3.65,95.0,0,1,0,0,,0.0
D0000314,C0041935,CH04,,R007,S01,LR02,20260909,0,20260919,0.0,0.0,0.0,10.0,0,1,0,0,,0.0
D0000315,C0019832,CH01,,R009,S04,LR01,20260612,0,20260719,0.0,0.0,3.7,37.0,0,1,0,0,,0.0
D0000316,C0029880,CH07,CMP008,R009,S01,LR02,20251009,0,20251105,0.0,0.0,0.0,27.0,0,1,0,0,,0.0
D0000317,C0001510,CH01,,R010,S02,LR04,20260423,0,20260604,0.0,0.0,4.12,42.0,0,1,0,0,,0.0
D0000318,C0039254,CH01,,R001,S01,LR04,20260102,0,20260207,0.0,0.0,4.67,36.0,0,1,0,0,,0.0
D0000319,C0053269,CH07,CMP006,R008,S05,LR02,20250829,0,20250909,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0000320,C0042958,CH01,,R010,S09,LR10,20250325,0,20250402,0.0,0.0,3.66,8.0,0,1,0,0,,0.0
D0000321,C0047452,CH04,,R013,S02,LR05,20240724,0,20240821,0.0,0.0,0.0,28.0,0,1,0,0,,0.0
D0000322,C0001374,CH04,,R002,S05,LR05,20260925,0,20260930,0.0,0.0,0.0,5.0,0,1,0,0,,0.0
D0000323,C0044583,CH04,,R010,S07,LR14,20240910,20241002,0,843.71,10964.47,0.0,22.0,1,0,0,0,12.0,0.0
D0000324,C0041575,CH09,,R007,S07,LR14,20260505,20260514,0,797.67,9733.95,0.0,9.0,1,0,0,0,12.0,0.0
D0000325,C0032887,CH01,,R013,S02,LR14,20240830,0,20240925,0.0,0.0,2.2,26.0,0,1,0,0,,0.0
D0000326,C0032098,CH01,,R013,S09,LR09,20250829,0,20250906,0.0,0.0,3.33,8.0,0,1,0,0,,0.0
D0000327,C0036596,CH03,,R008,S02,LR05,20261105,0,20261121,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0000328,C0032513,CH01,,R001,S09,LR13,20240314,0,20240404,0.0,0.0,4.72,21.0,0,1,0,0,,0.0
D0000329,C0023049,CH05,,R008,S07,LR14,20250305,20250403,0,645.71,9815.11,0.0,29.0,1,0,0,0,12.0,0.0
D0000330,C0018993,CH01,,R009,S05,LR08,20260429,0,20260512,0.0,0.0,3.43,13.0,0,1,0,0,,0.0
D0000331,C0032543,CH03,,R008,S07,LR14,20240208,20240215,0,727.87,10004.64,0.0,7.0,1,0,0,0,12.0,0.0
D0000332,C0024050,CH05,,R002,S02,LR06,20250825,0,20250912,0.0,0.0,0.0,18.0,0,1,0,0,,0.0
D0000333,C0050095,CH01,,R006,S01,LR04,20251110,0,20251122,0.0,0.0,4.04,12.0,0,1,0,0,,0.0
D0000334,C0014086,CH01,,R002,S02,LR05,20261123,0,20261231,0.0,0.0,3.8,40.0,0,1,0,0,,0.0
D0000335,C0014934,CH02,,R004,S01,LR03,20241119,0,20241125,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0000336,C0034982,CH01,,R002,S05,LR13,20250714,0,20250830,0.0,0.0,3.96,47.0,0,1,0,0,,0.0
D0000337,C0012253,CH05,,R015,S05,LR02,20250212,0,20250228,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0000338,C0027435,CH06,CMP001,R012,S07,LR14,20260928,20261002,0,603.02,8602.19,0.0,4.0,1,0,20261231,1,3.0,603.02
D0000339,C0029398,CH04,,R005,S07,LR14,20240101,20240107,0,191.36,2330.41,0.0,6.0,1,0,20240903,1,8.0,191.36
D0000340,C0027259,CH01,,R006,S04,LR01,20250122,0,20250126,0.0,0.0,2.61,4.0,0,1,0,0,,0.0
D0000341,C0011217,CH04,,R011,S07,LR14,20240709,20240718,0,452.96,7198.92,0.0,9.0,1,0,0,0,12.0,0.0
D0000342,C0026917,CH01,,R008,S04,LR01,20260605,0,20260803,0.0,0.0,3.15,59.0,0,1,0,0,,0.0
D0000343,C0040741,CH10,,R007,S04,LR01,20260205,0,20260306,0.0,0.0,4.1,29.0,0,1,0,0,,0.0
D0000344,C0059884,CH01,,R010,S05,LR04,20260923,0,20261106,0.0,0.0,2.71,44.0,0,1,0,0,,0.0
D0000345,C0006984,CH08,,R015,S07,LR14,20240911,20240914,0,344.04,3461.65,0.0,3.0,1,0,0,0,12.0,0.0
D0000346,C0035089,CH01,,R002,S01,LR08,20241216,0,20250123,0.0,0.0,3.38,38.0,0,1,0,0,,0.0
D0000347,C0019680,CH01,,R006,S07,LR14,20260604,20260707,0,804.64,11010.12,4.75,33.0,1,0,0,0,12.0,0.0
D0000348,C0010716,CH01,,R014,S04,LR01,20250807,0,20250823,0.0,0.0,3.96,16.0,0,1,0,0,,0.0
D0000349,C0005996,CH03,,R010,S07,LR14,20250625,20250704,0,549.96,7881.18,0.0,9.0,1,0,0,0,12.0,0.0
D0000350,C0013027,CH04,,R007,S01,LR04,20240617,0,20240620,0.0,0.0,0.0,3.0,0,1,0,0,,0.0
D0000351,C0025638,CH01,,R015,S04,LR01,20260227,0,20260423,0.0,0.0,2.03,55.0,0,1,0,0,,0.0
D0000352,C0019872,CH01,,R015,S02,LR04,20260525,0,20260603,0.0,0.0,3.87,9.0,0,1,0,0,,0.0
D0000353,C0005271,CH01,,R009,S02,LR11,20240229,0,20240313,0.0,0.0,4.88,13.0,0,1,0,0,,0.0
D0000354,C0032475,CH01,,R006,S04,LR01,20261123,0,20261205,0.0,0.0,3.39,12.0,0,1,0,0,,0.0
D0000355,C0058341,CH05,,R015,S05,LR04,20261120,0,20261214,0.0,0.0,0.0,24.0,0,1,0,0,,0.0
D0000356,C0021589,CH01,,R015,S04,LR01,20260422,0,20260530,0.0,0.0,3.95,38.0,0,1,0,0,,0.0
D0000357,C0020512,CH01,,R008,S04,LR01,20260603,0,20260707,0.0,0.0,3.92,34.0,0,1,0,0,,0.0
D0000358,C0016822,CH06,CMP003,R013,S02,LR07,20240305,0,20240520,0.0,0.0,0.0,76.0,0,1,0,0,,0.0
D0000359,C0025292,CH09,,R014,S07,LR14,20240813,20240818,0,376.26,5707.76,0.0,5.0,1,0,0,0,12.0,0.0
D0000360,C0041531,CH03,,R003,S05,LR13,20240326,0,20240330,0.0,0.0,0.0,4.0,0,1,0,0,,0.0
D0000361,C0031727,CH01,,R011,S02,LR12,20250314,0,20250330,0.0,0.0,2.79,16.0,0,1,0,0,,0.0
D0000362,C0038779,CH01,,R006,S05,LR08,20250421,0,20250512,0.0,0.0,2.59,21.0,0,1,0,0,,0.0
D0000363,C0001370,CH01,,R002,S02,LR13,20240415,0,20240503,0.0,0.0,4.73,18.0,0,1,0,0,,0.0
D0000364,C0041484,CH03,,R004,S07,LR14,20240129,20240213,0,1388.19,18639.59,0.0,15.0,1,0,0,0,12.0,0.0
D0000365,C0031411,CH01,,R013,S01,LR03,20260121,0,20260202,0.0,0.0,4.53,12.0,0,1,0,0,,0.0
D0000366,C0006163,CH01,,R015,S04,LR01,20240401,0,20240425,0.0,0.0,4.59,24.0,0,1,0,0,,0.0
D0000367,C0032171,CH01,,R013,S04,LR01,20260806,0,20260816,0.0,0.0,4.16,10.0,0,1,0,0,,0.0
D0000368,C0009302,CH03,,R006,S08,LR14,20261008,20261011,0,851.41,8614.03,0.0,3.0,1,0,0,0,12.0,0.0
D0000369,C0015302,CH02,,R010,S07,LR14,20240404,20240426,0,745.62,8977.18,0.0,22.0,1,0,0,0,12.0,0.0
D0000370,C0006490,CH01,,R003,S08,LR14,20261103,20261115,0,1183.55,13292.26,3.04,12.0,1,0,20261231,1,8.0,1183.55
D0000371,C0005079,CH01,,R001,S01,LR08,20250122,0,20250202,0.0,0.0,4.29,11.0,0,1,0,0,,0.0
D0000372,C0020873,CH01,,R001,S07,LR14,20241018,20241025,0,745.36,8279.38,3.12,7.0,1,0,0,0,12.0,0.0
D0000373,C0009517,CH02,,R003,S07,LR14,20261106,20261122,0,842.26,12925.55,0.0,16.0,1,0,0,0,12.0,0.0
D0000374,C0048553,CH01,,R014,S07,LR14,20241021,20241027,0,703.66,9242.94,2.33,6.0,1,0,0,0,12.0,0.0
D0000375,C0006162,CH01,,R004,S01,LR04,20240501,0,20240602,0.0,0.0,2.16,32.0,0,1,0,0,,0.0
D0000376,C0039591,CH07,CMP004,R005,S05,LR05,20260709,0,20260717,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0000377,C0059884,CH01,,R012,S01,LR04,20240520,0,20240614,0.0,0.0,3.74,25.0,0,1,0,0,,0.0
D0000378,C0000178,CH01,,R013,S05,LR04,20260513,0,20260528,0.0,0.0,4.31,15.0,0,1,0,0,,0.0
D0000379,C0053172,CH01,,R008,S01,LR03,20260414,0,20260419,0.0,0.0,2.13,5.0,0,1,0,0,,0.0
D0000380,C0052021,CH01,,R001,S09,LR04,20241001,0,20241031,0.0,0.0,4.75,30.0,0,1,0,0,,0.0
D0000381,C0035134,CH01,,R006,S05,LR02,20240516,0,20240520,0.0,0.0,2.0,4.0,0,1,0,0,,0.0
D0000382,C0002781,CH01,,R001,S07,LR14,20241212,20250106,0,1146.31,16341.77,2.5,25.0,1,0,0,0,12.0,0.0
D0000383,C0025150,CH01,,R009,S07,LR14,20250225,20250331,0,181.2,2458.32,3.27,34.0,1,0,20250729,1,4.0,181.2
D0000384,C0038719,CH05,,R006,S02,LR06,20240403,0,20240407,0.0,0.0,0.0,4.0,0,1,0,0,,0.0
D0000385,C0043533,CH10,,R010,S01,LR10,20241025,0,20241027,0.0,0.0,6.55,2.0,0,1,0,0,,0.0
D0000386,C0011265,CH01,,R013,S02,LR02,20261015,0,20261106,0.0,0.0,3.54,22.0,0,1,0,0,,0.0
D0000387,C0023392,CH01,,R006,S01,LR04,20261016,0,20261026,0.0,0.0,2.94,10.0,0,1,0,0,,0.0
D0000388,C0042817,CH03,,R011,S07,LR14,20250602,20250612,0,930.84,13409.72,0.0,10.0,1,0,0,0,12.0,0.0
D0000389,C0015219,CH05,,R004,S07,LR14,20240517,20240622,0,230.48,3566.76,0.0,36.0,1,0,0,0,12.0,0.0
D0000390,C0022697,CH05,,R012,S02,LR07,20260320,0,20260511,0.0,0.0,0.0,52.0,0,1,0,0,,0.0
D0000391,C0014313,CH09,,R002,S07,LR14,20240705,20240718,0,580.09,6868.73,0.0,13.0,1,0,0,0,12.0,0.0
D0000392,C0046139,CH06,CMP009,R013,S09,LR04,20240124,0,20240227,0.0,0.0,0.0,34.0,0,1,0,0,,0.0
D0000393,C0023520,CH08,,R006,S01,LR07,20240527,0,20240601,0.0,0.0,0.0,5.0,0,1,0,0,,0.0
D0000394,C0038978,CH01,,R007,S04,LR01,20260929,0,20261020,0.0,0.0,3.77,21.0,0,1,0,0,,0.0
D0000395,C0054778,CH01,,R011,S02,LR05,20240920,0,20241008,0.0,0.0,4.77,18.0,0,1,0,0,,0.0
D0000396,C0042036,CH01,,R005,S05,LR10,20250131,0,20250216,0.0,0.0,2.21,16.0,0,1,0,0,,0.0
D0000397,C0017615,CH04,,R010,S02,LR05,20240423,0,20240506,0.0,0.0,0.0,13.0,0,1,0,0,,0.0
D0000398,C0026307,CH06,CMP003,R004,S04,LR01,20240920,0,20241108,0.0,0.0,0.0,49.0,0,1,0,0,,0.0
D0000399,C0057076,CH01,,R007,S04,LR01,20250609,0,20250617,0.0,0.0,4.21,8.0,0,1,0,0,,0.0
D0000400,C0018591,CH01,,R009,S04,LR01,20260227,0,20260508,0.0,0.0,2.01,70.0,0,1,0,0,,0.0
D0000401,C0010886,CH01,,R005,S02,LR02,20241204,0,20241209,0.0,0.0,3.74,5.0,0,1,0,0,,0.0
D0000402,C0015331,CH03,,R003,S09,LR02,20250723,0,20250730,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0000403,C0000456,CH04,,R012,S09,LR05,20240424,0,20240607,0.0,0.0,0.0,44.0,0,1,0,0,,0.0
D0000404,C0001830,CH03,,R013,S02,LR05,20250620,0,20250720,0.0,0.0,0.0,30.0,0,1,0,0,,0.0
D0000405,C0031779,CH01,,R004,S01,LR05,20260914,0,20260929,0.0,0.0,3.15,15.0,0,1,0,0,,0.0
D0000406,C0006902,CH01,,R012,S02,LR09,20260929,0,20261101,0.0,0.0,2.43,33.0,0,1,0,0,,0.0
D0000407,C0014268,CH01,,R012,S08,LR14,20251201,20260204,0,610.89,6698.2,4.95,65.0,1,0,20260803,1,6.0,610.89
D0000408,C0039778,CH10,,R012,S04,LR01,20240730,0,20240919,0.0,0.0,3.74,51.0,0,1,0,0,,0.0
D0000409,C0034778,CH01,,R005,S04,LR01,20250930,0,20251020,0.0,0.0,3.07,20.0,0,1,0,0,,0.0
D0000410,C0001383,CH10,,R012,S07,LR14,20260407,20260503,0,426.82,4302.6,4.68,26.0,1,0,20260930,1,5.0,426.82
D0000411,C0057450,CH03,,R007,S09,LR13,20250213,0,20250301,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0000412,C0032988,CH01,,R012,S02,LR13,20241118,0,20241129,0.0,0.0,2.22,11.0,0,1,0,0,,0.0
D0000413,C0041079,CH01,,R012,S01,LR05,20241126,0,20250109,0.0,0.0,3.79,44.0,0,1,0,0,,0.0
D0000414,C0047088,CH01,,R004,S02,LR08,20250526,0,20250529,0.0,0.0,4.36,3.0,0,1,0,0,,0.0
D0000415,C0028034,CH06,CMP001,R012,S01,LR04,20251016,0,20251102,0.0,0.0,0.0,17.0,0,1,0,0,,0.0
D0000416,C0045491,CH01,,R001,S04,LR01,20260914,0,20261002,0.0,0.0,3.82,18.0,0,1,0,0,,0.0
D0000417,C0027196,CH01,,R004,S02,LR08,20250808,0,20250811,0.0,0.0,2.27,3.0,0,1,0,0,,0.0
D0000418,C0029663,CH06,CMP009,R013,S04,LR01,20241129,0,20250121,0.0,0.0,0.0,53.0,0,1,0,0,,0.0
D0000419,C0025000,CH01,,R014,S04,LR01,20251223,0,20260115,0.0,0.0,3.56,23.0,0,1,0,0,,0.0
D0000420,C0017442,CH01,,R004,S02,LR06,20250912,0,20251207,0.0,0.0,4.81,86.0,0,1,0,0,,0.0
D0000421,C0037813,CH01,,R003,S02,LR07,20261102,0,20261202,0.0,0.0,3.13,30.0,0,1,0,0,,0.0
