meeting_key,deal_key,company_key,channel_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_first_touch,days_to_close
M0000356,D0000356,C0021589,CH01,R015,20260424,Cancelled,1,2.0,
M0000357,D0000357,C0020512,CH01,R008,20260603,Cancelled,1,0.0,
M0000358,D0000358,C0016822,CH06,R013,20240307,Held,0,2.0,41.0
M0000359,D0000359,C0025292,CH09,R014,20240813,Held,0,0.0,3.0
M0000360,D0000360,C0041531,CH03,R003,20240328,Held,0,2.0,1.0
M0000361,D0000361,C0031727,CH01,R011,20250317,Held,0,3.0,7.0
M0000362,D0000362,C0038779,CH01,R006,20250424,Held,0,3.0,10.0
M0000363,D0000363,C0001370,CH01,R002,20240415,Held,0,0.0,10.0
M0000364,D0000364,C0041484,CH03,R004,20240201,Held,0,3.0,7.0
M0000365,D0000365,C0031411,CH01,R013,20260122,Held,0,1.0,6.0
M0000366,D0000366,C0006163,CH01,R015,20240402,Cancelled,1,1.0,
M0000367,D0000367,C0032171,CH01,R013,20260809,Cancelled,1,3.0,
M0000368,D0000368,C0009302,CH03,R006,20261009,Held,0,1.0,1.0
M0000369,D0000369,C0015302,CH02,R010,20240406,Held,0,2.0,11.0
M0000370,D0000370,C0006490,CH01,R003,20261105,Held,0,2.0,6.0
M0000371,D0000371,C0005079,CH01,R001,20250125,Held,0,3.0,4.0
M0000372,D0000372,C0020873,CH01,R001,20241021,Held,0,3.0,2.0
M0000373,D0000373,C0009517,CH02,R003,20261108,Held,0,2.0,8.0
M0000374,D0000374,C0048553,CH01,R014,20241021,Held,0,0.0,3.0
M0000375,D0000375,C0006162,CH01,R004,20240504,Held,0,3.0,16.0
M0000376,D0000376,C0039591,CH07,R005,20260709,Held,0,0.0,4.0
M0000377,D0000377,C0059884,CH01,R012,20240522,Held,0,2.0,13.0
M0000378,D0000378,C0000178,CH01,R013,20260513,Held,0,0.0,8.0
M0000379,D0000379,C0053172,CH01,R008,20260414,Held,0,0.0,3.0
M0000380,D0000380,C0052021,CH01,R001,20241003,Held,0,2.0,15.0
M0000381,D0000381,C0035134,CH01,R006,20240517,Held,0,1.0,2.0
M0000382,D0000382,C0002781,CH01,R001,20241214,Held,0,2.0,13.0
M0000383,D0000383,C0025150,CH01,R009,20250225,Held,0,0.0,19.0
M0000384,D0000384,C0038719,CH05,R006,20240403,Held,0,0.0,2.0
M0000385,D0000385,C0043533,CH10,R010,20241026,Held,0,1.0,1.0
M0000386,D0000386,C0011265,CH01,R013,20261017,Held,0,2.0,11.0
M0000387,D0000387,C0023392,CH01,R006,20261019,Held,0,3.0,4.0
M0000388,D0000388,C0042817,CH03,R011,20250603,Held,0,1.0,5.0
M0000389,D0000389,C0015219,CH05,R004,20240517,Held,0,0.0,20.0
M0000390,D0000390,C0022697,CH05,R012,20260321,Held,0,1.0,28.0
M0000391,D0000391,C0014313,CH09,R002,20240706,Held,0,1.0,7.0
M0000392,D0000392,C0046139,CH06,R013,20240127,Held,0,3.0,17.0
M0000393,D0000393,C0023520,CH08,R006,20240530,Held,0,3.0,1.0
M0000394,D0000394,C0038978,CH01,R007,20260930,Cancelled,1,1.0,
M0000395,D0000395,C0054778,CH01,R011,20240920,Held,0,0.0,10.0
M0000396,D0000396,C0042036,CH01,R005,20250131,Held,0,0.0,9.0
M0000397,D0000397,C0017615,CH04,R010,20240423,Held,0,0.0,7.0
M0000398,D0000398,C0026307,CH06,R004,20240923,Cancelled,1,3.0,
M0000399,D0000399,C0057076,CH01,R007,20250611,Cancelled,1,2.0,
M0000400,D0000400,C0018591,CH01,R009,20260302,Cancelled,1,3.0,
M0000401,D0000401,C0010886,CH01,R005,20241205,Held,0,1.0,2.0
M0000402,D0000402,C0015331,CH03,R003,20250725,Held,0,2.0,3.0
M0000403,D0000403,C0000456,CH04,R012,20240424,Held,0,0.0,24.0
M0000404,D0000404,C0001830,CH03,R013,20250622,Held,0,2.0,15.0
M0000405,D0000405,C0031779,CH01,R004,20260915,Held,0,1.0,8.0
M0000406,D0000406,C0006902,CH01,R012,20260929,Held,0,0.0,18.0
M0000407,D0000407,C0014268,CH01,R012,20251202,Held,0,1.0,35.0
M0000408,D0000408,C0039778,CH10,R012,20240802,Cancelled,1,3.0,
M0000409,D0000409,C0034778,CH01,R005,20251003,Cancelled,1,3.0,
M0000410,D0000410,C0001383,CH10,R012,20260410,Held,0,3.0,13.0
M0000411,D0000411,C0057450,CH03,R007,20250213,Held,0,0.0,9.0
M0000412,D0000412,C0032988,CH01,R012,20241121,Held,0,3.0,4.0
M0000413,D0000413,C0041079,CH01,R012,20241128,Held,0,2.0,23.0
M0000414,D0000414,C0047088,CH01,R004,20250527,Held,0,1.0,1.0
M0000415,D0000415,C0028034,CH06,R012,20251019,Held,0,3.0,8.0
M0000416,D0000416,C0045491,CH01,R001,20260914,Cancelled,1,0.0,
M0000417,D0000417,C0027196,CH01,R004,20250808,Held,0,0.0,2.0
M0000418,D0000418,C0029663,CH06,R013,20241129,Cancelled,1,0.0,
M0000419,D0000419,C0025000,CH01,R014,20251226,Cancelled,1,3.0,
M0000420,D0000420,C0017442,CH01,R004,20250912,Held,0,0.0,47.0
M0000421,D0000421,C0037813,CH01,R003,20261102,Held,0,0.0,16.0
M0000422,D0000422,C0040392,CH01,R010,20260812,Held,0,1.0,5.0
M0000423,D0000423,C0042597,CH01,R001,20260119,Held,0,3.0,8.0
M0000424,D0000424,C0053272,CH01,R005,20260221,Held,0,3.0,4.0
M0000425,D0000425,C0037766,CH01,R001,20260506,Held,0,2.0,6.0
M0000426,D0000426,C0014028,CH01,R007,20250207,Held,0,0.0,8.0
M0000427,D0000427,C0028092,CH07,R011,20260403,Held,0,2.0,9.0
M0000428,D0000428,C0019109,CH01,R003,20250419,Held,0,1.0,10.0
M0000429,D0000429,C0007762,CH01,R006,20240303,Held,0,3.0,1.0
M0000430,D0000430,C0047362,CH01,R007,20250727,Held,0,3.0,12.0
M0000431,D0000431,C0036497,CH01,R006,20250526,Held,0,0.0,4.0
M0000432,D0000432,C0051345,CH04,R012,20260630,Held,0,0.0,9.0
M0000433,D0000433,C0037762,CH01,R012,20260211,Held,0,2.0,3.0
M0000434,D0000434,C0035859,CH07,R002,20250625,Held,0,1.0,7.0
M0000435,D0000435,C0010212,CH04,R007,20260422,Held,0,1.0,17.0
M0000436,D0000436,C0026459,CH01,R001,20240216,Held,0,0.0,8.0
M0000437,D0000437,C0050396,CH10,R003,20250524,Held,0,1.0,18.0
M0000438,D0000438,C0045631,CH01,R009,20260819,Cancelled,1,0.0,
M0000439,D0000439,C0054127,CH01,R005,20251125,Held,0,1.0,16.0
M0000440,D0000440,C0022590,CH01,R012,20250529,Held,0,3.0,26.0
M0000441,D0000441,C0011085,CH01,R015,20250314,Held,0,3.0,10.0
M0000442,D0000442,C0011570,CH02,R006,20250301,Held,0,3.0,8.0
M0000443,D0000443,C0057127,CH01,R003,20240214,Held,0,2.0,12.0
M0000444,D0000444,C0020260,CH01,R006,20250325,Held,0,0.0,12.0
M0000445,D0000445,C0015703,CH01,R014,20241024,Cancelled,1,2.0,
M0000446,D0000446,C0040847,CH10,R011,20240406,Cancelled,1,2.0,
M0000447,D0000447,C0024655,CH06,R008,20260922,Held,0,0.0,29.0
M0000448,D0000448,C0043017,CH07,R005,20241225,Held,0,1.0,6.0
M0000449,D0000449,C0031955,CH09,R006,20260113,Held,0,0.0,2.0
M0000450,D0000450,C0013160,CH01,R010,20261010,Held,0,3.0,9.0
M0000451,D0000451,C0052070,CH08,R012,20241214,Held,0,2.0,10.0
M0000452,D0000452,C0027332,CH04,R004,20250306,Held,0,3.0,11.0
M0000453,D0000453,C0059369,CH01,R014,20260527,Held,0,0.0,46.0
M0000454,D0000454,C0039098,CH03,R010,20240417,Held,0,0.0,1.0
M0000455,D0000455,C0009480,CH10,R007,20240404,Held,0,2.0,24.0
M0000456,D0000456,C0010323,CH01,R015,20250112,Held,0,3.0,21.0
M0000457,D0000457,C0059456,CH01,R012,20250829,Held,0,2.0,15.0
M0000458,D0000458,C0041313,CH01,R006,20261114,Held,0,3.0,21.0
M0000459,D0000459,C0020607,CH01,R003,20240419,Held,0,0.0,25.0
M0000460,D0000460,C0025359,CH01,R015,20240908,Held,0,2.0,4.0
M0000461,D0000461,C0049842,CH05,R007,20240410,Held,0,2.0,1.0
M0000462,D0000462,C0052362,CH04,R003,20240304,Held,0,0.0,7.0
M0000463,D0000463,C0031972,CH07,R011,20240531,Held,0,0.0,5.0
M0000464,D0000464,C0012609,CH01,R015,20250911,Cancelled,1,1.0,
M0000465,D0000465,C0059421,CH04,R005,20241113,Held,0,2.0,3.0
M0000466,D0000466,C0004316,CH05,R013,20250519,Held,0,3.0,1.0
M0000467,D0000467,C0059370,CH09,R005,20250526,Held,0,0.0,1.0
M0000468,D0000468,C0012893,CH04,R003,20260322,Held,0,3.0,14.0
M0000469,D0000469,C0023679,CH01,R002,20240823,Cancelled,1,1.0,
M0000470,D0000470,C0031568,CH01,R009,20250402,Held,0,0.0,6.0
M0000471,D0000471,C0054731,CH01,R002,20251205,Held,0,1.0,3.0
M0000472,D0000472,C0054959,CH05,R011,20261014,Cancelled,1,1.0,
M0000473,D0000473,C0029797,CH01,R009,20260528,Held,0,3.0,24.0
M0000474,D0000474,C0013955,CH06,R011,20260820,Held,0,1.0,12.0
M0000475,D0000475,C0009023,CH01,R003,20240801,Held,0,1.0,12.0
M0000476,D0000476,C0011236,CH01,R004,20240817,Held,0,3.0,9.0
M0000477,D0000477,C0001221,CH02,R009,20250313,Held,0,2.0,4.0
M0000478,D0000478,C0022167,CH01,R012,20241021,Held,0,0.0,5.0
M0000479,D0000479,C0015991,CH07,R004,20260802,Held,0,2.0,9.0
M0000480,D0000480,C0010838,CH01,R011,20250513,Held,0,0.0,15.0
M0000481,D0000481,C0045033,CH01,R012,20240301,Cancelled,1,0.0,
M0000482,D0000482,C0027656,CH05,R003,20250206,Held,0,3.0,7.0
M0000483,D0000483,C0041062,CH01,R013,20250819,Held,0,0.0,8.0
M0000484,D0000484,C0004607,CH01,R003,20250509,Held,0,3.0,15.0
M0000485,D0000485,C0002260,CH07,R012,20260304,Held,0,2.0,2.0
M0000486,D0000486,C0041307,CH09,R007,20260112,Held,0,3.0,1.0
M0000487,D0000487,C0052651,CH04,R011,20240120,Held,0,2.0,15.0
M0000488,D0000488,C0056498,CH01,R005,20251225,Cancelled,1,2.0,
M0000489,D0000489,C0011843,CH04,R006,20261023,Held,0,1.0,8.0
M0000490,D0000490,C0053691,CH01,R009,20260614,Held,0,2.0,8.0
M0000491,D0000491,C0019916,CH01,R006,20240813,Held,0,1.0,3.0
M0000492,D0000492,C0059361,CH01,R002,20251021,Held,0,1.0,5.0
M0000493,D0000493,C0042347,CH07,R011,20260425,Held,0,1.0,6.0
M0000494,D0000494,C0008565,CH02,R003,20250314,Held,0,0.0,1.0
M0000495,D0000495,C0001681,CH08,R011,20240324,Held,0,3.0,1.0
M0000496,D0000496,C0000475,CH01,R009,20250712,Cancelled,1,2.0,
M0000497,D0000497,C0019283,CH02,R007,20260219,Held,0,0.0,3.0
M0000498,D0000498,C0020849,CH04,R011,20260816,Held,0,3.0,7.0
M0000499,D0000499,C0011778,CH01,R007,20260305,Held,0,1.0,3.0
M0000500,D0000500,C0024029,CH01,R005,20250607,Cancelled,1,3.0,
M0000501,D0000501,C0059323,CH01,R011,20261014,Held,0,0.0,9.0
M0000502,D0000502,C0007741,CH05,R003,20250302,Held,0,2.0,19.0
M0000503,D0000503,C0012288,CH01,R013,20241009,Held,0,0.0,13.0
M0000504,D0000504,C0055404,CH02,R009,20260918,Held,0,2.0,6.0
M0000505,D0000505,C0013703,CH01,R010,20260607,Cancelled,1,3.0,
M0000506,D0000506,C0031266,CH01,R004,20260629,Held,0,3.0,2.0
M0000507,D0000507,C0006031,CH01,R014,20250205,Held,0,2.0,8.0
M0000508,D0000508,C0017494,CH01,R015,20250125,Cancelled,1,2.0,
M0000509,D0000509,C0030399,CH06,R007,20240524,Held,0,1.0,9.0
M0000510,D0000510,C0036071,CH01,R013,20240202,Cancelled,1,1.0,
M0000511,D0000511,C0030661,CH01,R013,20260624,Held,0,0.0,10.0
M0000512,D0000512,C0052375,CH01,R003,20251022,Held,0,2.0,23.0
M0000513,D0000513,C0042777,CH01,R013,20251020,Held,0,3.0,9.0
M0000514,D0000514,C0020089,CH01,R009,20240131,Held,0,0.0,9.0
M0000515,D0000515,C0032616,CH01,R004,20260412,Cancelled,1,3.0,
M0000516,D0000516,C0052043,CH04,R001,20250606,Held,0,1.0,3.0
M0000517,D0000517,C0059628,CH01,R002,20260320,Held,0,1.0,8.0
M0000518,D0000518,C0042637,CH01,R015,20260206,Held,0,1.0,26.0
M0000519,D0000519,C0048400,CH01,R015,20260219,Held,0,1.0,19.0
M0000520,D0000520,C0004950,CH05,R015,20241029,Held,0,1.0,12.0
M0000521,D0000521,C0059694,CH01,R009,20250525,Held,0,2.0,23.0
M0000522,D0000522,C0004810,CH10,R015,20240602,Held,0,3.0,30.0
M0000523,D0000523,C0057456,CH01,R006,20261027,Held,0,0.0,6.0
M0000524,D0000524,C0044862,CH01,R006,20240904,Cancelled,1,2.0,
M0000525,D0000525,C0002944,CH01,R002,20260905,Held,0,2.0,11.0
M0000526,D0000526,C0004037,CH01,R005,20260708,Held,0,0.0,9.0
M0000527,D0000527,C0044992,CH02,R011,20240824,Held,0,3.0,2.0
M0000528,D0000528,C0044140,CH01,R009,20250116,Cancelled,1,2.0,
M0000529,D0000529,C0023886,CH01,R005,20240926,Held,0,1.0,36.0
M0000530,D0000530,C0006388,CH01,R013,20261106,Held,0,2.0,21.0
M0000531,D0000531,C0008248,CH01,R008,20260211,Held,0,2.0,8.0
M0000532,D0000532,C0004717,CH04,R013,20261231,Held,0,3.0,8.0
M0000533,D0000533,C0053198,CH05,R013,20261112,Held,0,2.0,6.0
M0000534,D0000534,C0031500,CH01,R001,20240502,Held,0,0.0,4.0
M0000535,D0000535,C0002342,CH01,R007,20250616,Cancelled,1,0.0,
M0000536,D0000536,C0056156,CH01,R008,20260714,Held,0,0.0,9.0
M0000537,D0000537,C0040954,CH01,R001,20260312,Cancelled,1,1.0,
M0000538,D0000538,C0056383,CH01,R002,20240830,Cancelled,1,1.0,
M0000539,D0000539,C0022601,CH01,R012,20251014,Held,0,0.0,48.0
M0000540,D0000540,C0009578,CH08,R010,20240418,Held,0,2.0,6.0
M0000541,D0000541,C0023573,CH01,R003,20260825,Held,0,0.0,7.0
M0000542,D0000542,C0049347,CH01,R002,20260525,Held,0,0.0,4.0
M0000543,D0000543,C0044976,CH01,R002,20260213,Held,0,2.0,15.0
M0000544,D0000544,C0047572,CH04,R002,20260529,Held,0,2.0,8.0
M0000545,D0000545,C0000628,CH01,R007,20240609,Held,0,3.0,8.0
M0000546,D0000546,C0020769,CH01,R010,20260624,Held,0,1.0,10.0
M0000547,D0000547,C0024526,CH01,R001,20251213,Held,0,3.0,15.0
M0000548,D0000548,C0013903,CH01,R010,20260731,Held,0,2.0,38.0
M0000549,D0000549,C0025879,CH01,R004,20250613,Held,0,0.0,4.0
M0000550,D0000550,C0051164,CH10,R014,20260829,Cancelled,1,2.0,
M0000551,D0000551,C0006029,CH07,R011,20250728,Held,0,3.0,10.0
M0000552,D0000552,C0012695,CH09,R002,20240209,Held,0,2.0,2.0
M0000553,D0000553,C0052077,CH01,R008,20261121,Held,0,2.0,5.0
M0000554,D0000554,C0040652,CH08,R004,20260121,Held,0,2.0,1.0
M0000555,D0000555,C0055338,CH01,R014,20240316,Held,0,1.0,32.0
M0000556,D0000556,C0031427,CH01,R003,20260127,Held,0,0.0,33.0
M0000557,D0000557,C0034536,CH01,R006,20260523,Held,0,1.0,2.0
M0000558,D0000558,C0035107,CH01,R008,20240506,Held,0,0.0,6.0
M0000559,D0000559,C0056920,CH03,R011,20241111,Held,0,3.0,2.0
M0000560,D0000560,C0050693,CH01,R012,20240406,Cancelled,1,3.0,
M0000561,D0000561,C0033858,CH01,R004,20260307,Held,0,2.0,6.0
M0000562,D0000562,C0049015,CH01,R008,20251211,Held,0,2.0,21.0
M0000563,D0000563,C0013247,CH03,R007,20251010,Held,0,2.0,3.0
M0000564,D0000564,C0038525,CH02,R003,20241212,Held,0,1.0,9.0
M0000565,D0000565,C0059734,CH01,R007,20250129,Held,0,0.0,4.0
M0000566,D0000566,C0038349,CH01,R011,20241018,Held,0,1.0,13.0
M0000567,D0000567,C0034022,CH01,R002,20240225,Held,0,2.0,18.0
M0000568,D0000568,C0055653,CH01,R005,20260531,Held,0,3.0,9.0
M0000569,D0000569,C0009183,CH03,R003,20251114,Held,0,1.0,2.0
M0000570,D0000570,C0003310,CH01,R004,20240302,Held,0,2.0,8.0
M0000571,D0000571,C0031453,CH01,R006,20241001,Held,0,1.0,4.0
M0000572,D0000572,C0020511,CH05,R003,20260502,Held,0,3.0,6.0
M0000573,D0000573,C0048641,CH07,R005,20260816,Held,0,3.0,4.0
M0000574,D0000574,C0003195,CH01,R009,20261003,Cancelled,1,2.0,
M0000575,D0000575,C0006359,CH01,R004,20240424,Held,0,1.0,18.0
M0000576,D0000576,C0004935,CH06,R006,20250325,Held,0,1.0,4.0
M0000577,D0000577,C0057135,CH03,R007,20250428,Held,0,0.0,1.0
M0000578,D0000578,C0000120,CH09,R009,20260704,Held,0,2.0,1.0
M0000579,D0000579,C0042504,CH01,R010,20250306,Held,0,0.0,3.0
M0000580,D0000580,C0027754,CH01,R006,20250428,Cancelled,1,0.0,
M0000581,D0000581,C0010504,CH01,R006,20241228,Cancelled,1,3.0,
M0000582,D0000582,C0039234,CH01,R004,20241215,Held,0,2.0,3.0
M0000583,D0000583,C0056742,CH04,R013,20240610,Held,0,3.0,9.0
M0000584,D0000584,C0002085,CH01,R004,20241206,Held,0,0.0,1.0
M0000585,D0000585,C0055659,CH01,R015,20260708,Held,0,0.0,19.0
M0000586,D0000586,C0038300,CH01,R010,20250212,Held,0,0.0,19.0
M0000587,D0000587,C0048406,CH01,R006,20240226,Held,0,0.0,6.0
M0000588,D0000588,C0011523,CH01,R015,20260222,Held,0,3.0,25.0
M0000589,D0000589,C0038698,CH07,R010,20240621,Held,0,2.0,16.0
M0000590,D0000590,C0054682,CH01,R010,20241125,Held,0,3.0,1.0
M0000591,D0000591,C0043749,CH01,R012,20250301,Held,0,1.0,16.0
M0000592,D0000592,C0012555,CH05,R014,20260326,Held,0,3.0,12.0
M0000593,D0000593,C0010246,CH01,R010,20250226,Held,0,2.0,4.0
M0000594,D0000594,C0001133,CH10,R006,20250401,Cancelled,1,0.0,
M0000595,D0000595,C0043330,CH01,R003,20241205,Cancelled,1,3.0,
M0000596,D0000596,C0010888,CH08,R009,20250828,Held,0,2.0,3.0
M0000597,D0000597,C0037612,CH01,R009,20240529,Held,0,1.0,1.0
M0000598,D0000598,C0043677,CH06,R011,20240531,Cancelled,1,0.0,
M0000599,D0000599,C0036580,CH01,R001,20250712,Held,0,1.0,1.0
M0000600,D0000600,C0024026,CH01,R011,20260607,Held,0,3.0,21.0
M0000601,D0000601,C0047389,CH02,R001,20250729,Held,0,1.0,9.0
M0000602,D0000602,C0018944,CH01,R006,20240921,Held,0,3.0,6.0
M0000603,D0000603,C0028243,CH08,R012,20260514,Held,0,1.0,10.0
M0000604,D0000604,C0042058,CH03,R002,20240913,Held,0,2.0,3.0
M0000605,D0000605,C0007784,CH05,R009,20261227,Held,0,3.0,14.0
M0000606,D0000606,C0018362,CH01,R014,20250110,Cancelled,1,2.0,
M0000607,D0000607,C0039683,CH03,R001,20240614,Held,0,1.0,2.0
M0000608,D0000608,C0004275,CH07,R007,20250428,Held,0,3.0,8.0
M0000609,D0000609,C0031679,CH06,R013,20240701,Held,0,0.0,12.0
M0000610,D0000610,C0042626,CH01,R006,20240519,Held,0,3.0,5.0
M0000611,D0000611,C0001642,CH01,R006,20250205,Held,0,2.0,8.0
M0000612,D0000612,C0011904,CH01,R012,20250314,Held,0,3.0,5.0
M0000613,D0000613,C0028347,CH01,R013,20260626,Held,0,1.0,3.0
M0000614,D0000614,C0022913,CH01,R008,20261021,Held,0,0.0,12.0
M0000615,D0000615,C0031155,CH06,R009,20260225,Held,0,2.0,10.0
M0000616,D0000616,C0005964,CH05,R003,20250625,Held,0,1.0,12.0
M0000617,D0000617,C0040815,CH01,R005,20250417,Held,0,1.0,8.0
M0000618,D0000618,C0031304,CH01,R012,20260705,Held,0,2.0,5.0
M0000619,D0000619,C0009804,CH01,R011,20251031,Held,0,0.0,6.0
M0000620,D0000620,C0030519,CH01,R010,20260319,Held,0,0.0,14.0
M0000621,D0000621,C0038412,CH01,R005,20251221,Held,0,3.0,7.0
M0000622,D0000622,C0028427,CH01,R014,20240201,Held,0,2.0,29.0
M0000623,D0000623,C0025947,CH01,R002,20241122,Held,0,1.0,8.0
M0000624,D0000624,C0023110,CH02,R009,20240425,Held,0,3.0,4.0
M0000625,D0000625,C0057634,CH01,R012,20240810,Held,0,1.0,9.0
M0000626,D0000626,C0036540,CH01,R002,20260402,Held,0,0.0,7.0
M0000627,D0000627,C0022573,CH07,R011,20260530,Held,0,1.0,12.0
M0000628,D0000628,C0016754,CH08,R008,20251020,Held,0,0.0,10.0
M0000629,D0000629,C0028387,CH01,R010,20250618,Held,0,0.0,3.0
M0000630,D0000630,C0032113,CH09,R011,20261205,Held,0,2.0,1.0
M0000631,D0000631,C0005812,CH07,R007,20261201,Held,0,0.0,5.0
M0000632,D0000632,C0056154,CH08,R008,20260727,Held,0,3.0,12.0
M0000633,D0000633,C0004617,CH01,R013,20260226,Held,0,3.0,7.0
M0000634,D0000634,C0044486,CH07,R003,20260220,Held,0,0.0,5.0
M0000635,D0000635,C0049085,CH01,R010,20241108,Held,0,2.0,24.0
M0000636,D0000636,C0021408,CH01,R014,20250928,Held,0,2.0,21.0
M0000637,D0000637,C0053001,CH04,R011,20241110,Held,0,2.0,21.0
M0000638,D0000638,C0052354,CH01,R001,20250312,Cancelled,1,0.0,
M0000639,D0000639,C0025671,CH05,R010,20251016,Held,0,2.0,7.0
M0000640,D0000640,C0043385,CH01,R014,20251006,Held,0,0.0,7.0
M0000641,D0000641,C0020171,CH01,R003,20260101,Held,0,3.0,1.0
M0000642,D0000642,C0004201,CH03,R005,20261104,Held,0,2.0,7.0
M0000643,D0000643,C0038138,CH10,R002,20260913,Held,0,3.0,13.0
M0000644,D0000644,C0046080,CH01,R013,20241014,Held,0,3.0,3.0
M0000645,D0000645,C0039725,CH01,R009,20240126,Held,0,0.0,8.0
M0000646,D0000646,C0035291,CH04,R005,20250412,Held,0,1.0,9.0
M0000647,D0000647,C0036207,CH01,R008,20260925,Held,0,2.0,30.0
M0000648,D0000648,C0047139,CH01,R003,20260415,Held,0,0.0,2.0
M0000649,D0000649,C0057834,CH05,R009,20260905,Held,0,1.0,24.0
M0000650,D0000650,C0036458,CH01,R001,20251003,Cancelled,1,2.0,
M0000651,D0000651,C0026660,CH01,R012,20240122,Cancelled,1,0.0,
M0000652,D0000652,C0018371,CH01,R006,20260226,Held,0,1.0,4.0
M0000653,D0000653,C0015307,CH10,R010,20261118,Held,0,1.0,19.0
M0000654,D0000654,C0041714,CH08,R015,20250706,Held,0,2.0,2.0
M0000655,D0000655,C0029762,CH01,R007,20261017,Held,0,2.0,6.0
M0000656,D0000656,C0005704,CH09,R004,20260503,Held,0,2.0,1.0
M0000657,D0000657,C0032096,CH01,R012,20251011,Held,0,1.0,15.0
M0000658,D0000658,C0007976,CH06,R001,20241011,Held,0,3.0,8.0
M0000659,D0000659,C0039526,CH01,R001,20260830,Held,0,3.0,10.0
M0000660,D0000660,C0032376,CH09,R001,20260312,Held,0,2.0,4.0
M0000661,D0000661,C0021061,CH02,R002,20250704,Held,0,1.0,1.0
M0000662,D0000662,C0022123,CH01,R013,20261214,Cancelled,1,0.0,
M0000663,D0000663,C0012592,CH02,R003,20260801,Held,0,1.0,9.0
M0000664,D0000664,C0054156,CH01,R014,20240422,Held,0,3.0,22.0
M0000665,D0000665,C0025986,CH01,R007,20240211,Held,0,2.0,8.0
M0000666,D0000666,C0000331,CH01,R002,20250331,Held,0,0.0,7.0
M0000667,D0000667,C0017607,CH05,R015,20250812,Cancelled,1,0.0,
M0000668,D0000668,C0048022,CH01,R015,20250603,Held,0,1.0,2.0
M0000669,D0000669,C0036016,CH01,R012,20250915,Cancelled,1,3.0,
M0000670,D0000670,C0058461,CH01,R005,20261215,Held,0,1.0,14.0
M0000671,D0000671,C0031196,CH02,R004,20241130,Held,0,3.0,4.0
M0000672,D0000672,C0053009,CH01,R010,20250904,Cancelled,1,3.0,
M0000673,D0000673,C0012532,CH01,R002,20260926,Held,0,3.0,9.0
M0000674,D0000674,C0003079,CH01,R005,20240512,Held,0,3.0,7.0
M0000675,D0000675,C0020313,CH01,R009,20250117,Held,0,2.0,3.0
M0000676,D0000676,C0011383,CH06,R004,20260116,Held,0,1.0,7.0
M0000677,D0000677,C0012486,CH03,R006,20240821,Held,0,1.0,3.0
M0000678,D0000678,C0033683,CH07,R010,20251107,Held,0,1.0,6.0
M0000679,D0000679,C0052863,CH01,R003,20250227,Held,0,0.0,8.0
M0000680,D0000680,C0014377,CH01,R012,20250402,Held,0,1.0,28.0
M0000681,D0000681,C0018751,CH01,R003,20241023,Held,0,0.0,7.0
M0000682,D0000682,C0054355,CH01,R004,20240728,Cancelled,1,2.0,
M0000683,D0000683,C0017017,CH07,R006,20240808,Held,0,0.0,8.0
M0000684,D0000684,C0051828,CH07,R013,20251018,Held,0,1.0,23.0
M0000685,D0000685,C0009942,CH01,R010,20251221,Cancelled,1,3.0,
M0000686,D0000686,C0027795,CH01,R010,20260729,Cancelled,1,0.0,
M0000687,D0000687,C0025987,CH01,R014,20240624,Held,0,0.0,3.0
M0000688,D0000688,C0009968,CH01,R001,20251215,Held,0,0.0,26.0
M0000689,D0000689,C0053054,CH07,R015,20261205,Held,0,3.0,6.0
M0000690,D0000690,C0058605,CH02,R003,20260603,Held,0,2.0,6.0
M0000691,D0000691,C0025198,CH10,R012,20261230,Held,0,2.0,20.0
M0000692,D0000692,C0016225,CH01,R006,20241028,Cancelled,1,0.0,
M0000693,D0000693,C0043395,CH01,R003,20241205,Held,0,2.0,21.0
M0000694,D0000694,C0001007,CH03,R010,20250810,Held,0,3.0,5.0
M0000695,D0000695,C0043660,CH03,R001,20240307,Held,0,0.0,1.0
M0000696,D0000696,C0016193,CH05,R001,20251231,Held,0,1.0,10.0
M0000697,D0000697,C0032355,CH03,R010,20250717,Held,0,0.0,3.0
M0000698,D0000698,C0052297,CH01,R014,20261031,Held,0,1.0,14.0
M0000699,D0000699,C0052267,CH01,R008,20260612,Held,0,3.0,1.0
M0000700,D0000700,C0032296,CH10,R007,20260620,Cancelled,1,3.0,
M0000701,D0000701,C0012838,CH05,R009,20240823,Held,0,1.0,23.0
M0000702,D0000702,C0024665,CH09,R008,20260430,Held,0,3.0,2.0
M0000703,D0000703,C0051075,CH01,R011,20260501,Held,0,3.0,20.0
M0000704,D0000704,C0029790,CH01,R005,20260628,Held,0,3.0,16.0
M0000705,D0000705,C0056239,CH07,R011,20251218,Held,0,2.0,14.0
M0000706,D0000706,C0046287,CH01,R009,20240519,Held,0,2.0,36.0
M0000707,D0000707,C0009614,CH01,R008,20240114,Held,0,3.0,7.0
M0000708,D0000708,C0039220,CH07,R004,20260723,Held,0,0.0,5.0
M0000709,D0000709,C0017526,CH01,R008,20260709,Held,0,2.0,10.0
M0000710,D0000710,C0040755,CH01,R014,20260401,Held,0,0.0,25.0
M0000711,D0000711,C0058546,CH07,R008,20260216,Held,0,3.0,2.0
M0000712,D0000712,C0048733,CH01,R010,20240713,Held,0,1.0,2.0
