meeting_key,deal_key,company_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_create,days_to_close
M0000397,D0000397,C0014084,R013,20250117,Cancelled,1,1.0,
M0000398,D0000398,C0058069,R012,20251124,Held,0,0.0,7.0
M0000399,D0000399,C0045119,R008,20250823,Held,0,1.0,19.0
M0000400,D0000400,C0007437,R003,20260724,Held,0,1.0,13.0
M0000401,D0000401,C0087700,R003,20250312,Cancelled,1,0.0,
M0000402,D0000402,C0082115,R006,20260813,Held,0,1.0,11.0
M0000403,D0000403,C0024847,R002,20241106,Held,0,1.0,3.0
M0000404,D0000404,C0022074,R009,20260616,Cancelled,1,1.0,
M0000405,D0000405,C0014743,R001,20240618,Held,0,1.0,5.0
M0000406,D0000406,C0000744,R007,20251001,Cancelled,1,0.0,
M0000407,D0000407,C0005699,R005,20250307,Held,0,0.0,13.0
M0000408,D0000408,C0032174,R013,20250714,Cancelled,1,0.0,
M0000409,D0000409,C0058082,R009,20240222,Held,0,1.0,16.0
M0000410,D0000410,C0070829,R002,20251025,Cancelled,1,1.0,
M0000411,D0000411,C0087848,R002,20240319,Held,0,1.0,17.0
M0000412,D0000412,C0013388,R010,20260324,Held,0,0.0,19.0
M0000413,D0000413,C0075523,R007,20260220,Held,0,0.0,24.0
M0000414,D0000414,C0058977,R010,20260210,Held,0,0.0,39.0
M0000415,D0000415,C0086646,R007,20251110,Held,0,0.0,9.0
M0000416,D0000416,C0026449,R008,20250308,Cancelled,1,1.0,
M0000417,D0000417,C0076220,R002,20241101,Held,0,1.0,16.0
M0000418,D0000418,C0065619,R005,20250502,Held,0,0.0,14.0
M0000419,D0000419,C0039285,R012,20261231,Held,0,1.0,18.0
M0000420,D0000420,C0079918,R014,20260822,Cancelled,1,1.0,
M0000421,D0000421,C0017580,R013,20250904,Held,0,0.0,5.0
M0000422,D0000422,C0023584,R001,20260513,Cancelled,1,0.0,
M0000423,D0000423,C0063364,R001,20260211,Cancelled,1,1.0,
M0000424,D0000424,C0030840,R014,20260224,Cancelled,1,0.0,
M0000425,D0000425,C0067843,R004,20240323,Held,0,1.0,3.0
M0000426,D0000426,C0042079,R007,20260422,Held,0,1.0,14.0
M0000427,D0000427,C0019326,R003,20250619,Held,0,1.0,7.0
M0000428,D0000428,C0005811,R008,20260414,Held,0,0.0,1.0
M0000429,D0000429,C0053705,R014,20260718,Held,0,1.0,15.0
M0000430,D0000430,C0089709,R013,20251025,Cancelled,1,1.0,
M0000431,D0000431,C0006947,R002,20250221,Held,0,0.0,11.0
M0000432,D0000432,C0066988,R015,20260827,Held,0,1.0,15.0
M0000433,D0000433,C0009230,R003,20240220,Held,0,1.0,2.0
M0000434,D0000434,C0031743,R003,20251011,Held,0,1.0,13.0
M0000435,D0000435,C0079823,R014,20240109,Held,0,1.0,3.0
M0000436,D0000436,C0081831,R007,20251205,Held,0,1.0,30.0
M0000437,D0000437,C0089608,R010,20240302,Held,0,1.0,27.0
M0000438,D0000438,C0000483,R007,20240509,Cancelled,1,1.0,
M0000439,D0000439,C0058273,R011,20260904,Cancelled,1,0.0,
M0000440,D0000440,C0090247,R004,20240802,Held,0,1.0,20.0
M0000441,D0000441,C0075057,R006,20240511,Cancelled,1,1.0,
M0000442,D0000442,C0078912,R005,20261222,Held,0,0.0,17.0
M0000443,D0000443,C0065340,R003,20250131,Cancelled,1,0.0,
M0000444,D0000444,C0061633,R003,20240209,Held,0,0.0,7.0
M0000445,D0000445,C0027997,R013,20240319,Cancelled,1,1.0,
M0000446,D0000446,C0071274,R001,20240503,Held,0,1.0,9.0
M0000447,D0000447,C0098347,R008,20240315,Cancelled,1,0.0,
M0000448,D0000448,C0013079,R014,20261104,Cancelled,1,1.0,
M0000449,D0000449,C0079625,R014,20260220,Held,0,0.0,7.0
M0000450,D0000450,C0025660,R009,20261119,Held,0,1.0,6.0
M0000451,D0000451,C0047533,R001,20260616,Cancelled,1,0.0,
M0000452,D0000452,C0020834,R009,20260513,Held,0,0.0,5.0
M0000453,D0000453,C0042813,R012,20250506,Held,0,1.0,33.0
M0000454,D0000454,C0084840,R005,20240710,Cancelled,1,0.0,
M0000455,D0000455,C0065933,R008,20240223,Cancelled,1,1.0,
M0000456,D0000456,C0011510,R002,20250926,Held,0,1.0,18.0
M0000457,D0000457,C0077341,R002,20260306,Cancelled,1,0.0,
M0000458,D0000458,C0087740,R001,20240229,Held,0,0.0,6.0
M0000459,D0000459,C0054388,R005,20260216,Held,0,0.0,2.0
M0000460,D0000460,C0014164,R015,20251013,Held,0,0.0,1.0
M0000461,D0000461,C0046781,R006,20250422,Cancelled,1,1.0,
M0000462,D0000462,C0101189,R005,20241026,Held,0,1.0,3.0
M0000463,D0000463,C0072370,R012,20251002,Held,0,1.0,8.0
M0000464,D0000464,C0077927,R012,20251110,Cancelled,1,0.0,
M0000465,D0000465,C0067833,R010,20241023,Cancelled,1,0.0,
M0000466,D0000466,C0017298,R005,20260106,Held,0,0.0,1.0
M0000467,D0000467,C0049828,R004,20241213,Held,0,0.0,9.0
M0000468,D0000468,C0086468,R005,20250110,Cancelled,1,0.0,
M0000469,D0000469,C0042671,R015,20250702,Held,0,1.0,5.0
M0000470,D0000470,C0064290,R004,20250401,Held,0,0.0,2.0
M0000471,D0000471,C0099321,R010,20260303,Held,0,1.0,2.0
M0000472,D0000472,C0072376,R014,20250805,Held,0,1.0,28.0
M0000473,D0000473,C0069285,R005,20250715,Cancelled,1,0.0,
M0000474,D0000474,C0078339,R009,20260327,Held,0,1.0,17.0
M0000475,D0000475,C0016126,R006,20250829,Cancelled,1,1.0,
M0000476,D0000476,C0102277,R003,20241119,Held,0,0.0,6.0
M0000477,D0000477,C0032494,R006,20240611,Held,0,0.0,10.0
M0000478,D0000478,C0022733,R008,20250903,Held,0,0.0,36.0
M0000479,D0000479,C0026356,R001,20250905,Held,0,1.0,4.0
M0000480,D0000480,C0033025,R013,20250806,Cancelled,1,1.0,
M0000481,D0000481,C0071696,R006,20240716,Held,0,1.0,20.0
M0000482,D0000482,C0042230,R013,20260616,Held,0,0.0,16.0
M0000483,D0000483,C0055179,R013,20250313,Cancelled,1,0.0,
M0000484,D0000484,C0034122,R007,20240502,Held,0,1.0,9.0
M0000485,D0000485,C0034297,R012,20251114,Cancelled,1,0.0,
M0000486,D0000486,C0065622,R010,20261113,Cancelled,1,1.0,
M0000487,D0000487,C0039118,R015,20240418,Held,0,0.0,6.0
M0000488,D0000488,C0079309,R012,20250114,Held,0,0.0,9.0
M0000489,D0000489,C0029956,R011,20250116,Held,0,0.0,11.0
M0000490,D0000490,C0040466,R014,20250829,Held,0,0.0,3.0
M0000491,D0000491,C0024109,R015,20250715,Held,0,1.0,18.0
M0000492,D0000492,C0086097,R009,20261030,Cancelled,1,1.0,
M0000493,D0000493,C0052288,R001,20260223,Cancelled,1,0.0,
M0000494,D0000494,C0074120,R002,20251230,Cancelled,1,1.0,
M0000495,D0000495,C0024351,R002,20260928,Cancelled,1,0.0,
M0000496,D0000496,C0001308,R014,20240416,Held,0,1.0,16.0
M0000497,D0000497,C0018370,R007,20250310,Cancelled,1,0.0,
M0000498,D0000498,C0074563,R014,20241009,Cancelled,1,1.0,
M0000499,D0000499,C0062936,R011,20251028,Held,0,1.0,20.0
M0000500,D0000500,C0087126,R004,20250213,Cancelled,1,1.0,
M0000501,D0000501,C0098195,R014,20251101,Cancelled,1,1.0,
M0000502,D0000502,C0084979,R014,20261229,Held,0,0.0,4.0
M0000503,D0000503,C0087105,R006,20240904,Held,0,1.0,4.0
M0000504,D0000504,C0094661,R015,20251128,Cancelled,1,0.0,
M0000505,D0000505,C0032373,R008,20240104,Held,0,0.0,6.0
M0000506,D0000506,C0100508,R009,20260217,Cancelled,1,0.0,
M0000507,D0000507,C0046148,R006,20261119,Held,0,0.0,9.0
M0000508,D0000508,C0005511,R006,20260409,Held,0,0.0,17.0
M0000509,D0000509,C0054257,R012,20240210,Held,0,1.0,5.0
M0000510,D0000510,C0054491,R013,20241109,Cancelled,1,1.0,
M0000511,D0000511,C0088239,R011,20260424,Held,0,1.0,24.0
M0000512,D0000512,C0013860,R011,20240601,Held,0,1.0,10.0
M0000513,D0000513,C0051084,R004,20260804,Held,0,1.0,15.0
M0000514,D0000514,C0093901,R015,20260207,Cancelled,1,1.0,
M0000515,D0000515,C0010153,R010,20250414,Cancelled,1,0.0,
M0000516,D0000516,C0044698,R013,20250417,Held,0,0.0,7.0
M0000517,D0000517,C0080884,R004,20240607,Held,0,1.0,5.0
M0000518,D0000518,C0044654,R006,20241105,Held,0,0.0,4.0
M0000519,D0000519,C0100328,R015,20240917,Cancelled,1,0.0,
M0000520,D0000520,C0035159,R008,20240524,Cancelled,1,0.0,
M0000521,D0000521,C0064345,R006,20260617,Cancelled,1,0.0,
M0000522,D0000522,C0051825,R005,20250425,Cancelled,1,0.0,
M0000523,D0000523,C0022254,R011,20250910,Held,0,0.0,32.0
M0000524,D0000524,C0019061,R010,20241016,Held,0,0.0,11.0
M0000525,D0000525,C0058714,R009,20260904,Held,0,0.0,7.0
M0000526,D0000526,C0032217,R012,20261209,Held,0,0.0,12.0
M0000527,D0000527,C0100986,R003,20260827,Cancelled,1,0.0,
M0000528,D0000528,C0052962,R012,20250227,Cancelled,1,1.0,
M0000529,D0000529,C0060895,R003,20240521,Held,0,1.0,18.0
M0000530,D0000530,C0086640,R004,20240518,Held,0,1.0,6.0
M0000531,D0000531,C0063693,R008,20250305,Held,0,1.0,12.0
M0000532,D0000532,C0022519,R003,20260522,Cancelled,1,1.0,
M0000533,D0000533,C0049662,R015,20250630,Held,0,0.0,7.0
M0000534,D0000534,C0086272,R006,20250122,Cancelled,1,0.0,
M0000535,D0000535,C0017150,R011,20241017,Held,0,0.0,9.0
M0000536,D0000536,C0071694,R014,20250402,Cancelled,1,1.0,
M0000537,D0000537,C0085335,R008,20260623,Cancelled,1,0.0,
M0000538,D0000538,C0014449,R001,20251223,Cancelled,1,0.0,
M0000539,D0000539,C0017454,R005,20251222,Held,0,0.0,10.0
M0000540,D0000540,C0067189,R009,20250222,Held,0,1.0,22.0
M0000541,D0000541,C0080633,R012,20240430,Held,0,1.0,12.0
M0000542,D0000542,C0095091,R005,20240727,Held,0,1.0,3.0
M0000543,D0000543,C0032641,R012,20250520,Held,0,1.0,10.0
M0000544,D0000544,C0025659,R002,20250305,Held,0,1.0,6.0
M0000545,D0000545,C0008761,R007,20260108,Cancelled,1,0.0,
M0000546,D0000546,C0025054,R001,20241113,Cancelled,1,1.0,
M0000547,D0000547,C0038413,R015,20260926,Held,0,1.0,11.0
M0000548,D0000548,C0084083,R014,20241205,Held,0,1.0,4.0
M0000549,D0000549,C0045249,R013,20240124,Held,0,0.0,5.0
M0000550,D0000550,C0049039,R003,20250102,Held,0,0.0,6.0
M0000551,D0000551,C0021482,R006,20260206,Held,0,0.0,15.0
M0000552,D0000552,C0083157,R002,20251118,Held,0,0.0,17.0
M0000553,D0000553,C0071901,R009,20261211,Held,0,0.0,19.0
M0000554,D0000554,C0081868,R008,20250527,Held,0,1.0,6.0
M0000555,D0000555,C0087720,R001,20240502,Cancelled,1,0.0,
M0000556,D0000556,C0088939,R007,20240711,Held,0,0.0,36.0
M0000557,D0000557,C0046350,R009,20240710,Held,0,1.0,11.0
M0000558,D0000558,C0072095,R012,20241203,Cancelled,1,1.0,
M0000559,D0000559,C0011748,R009,20261009,Held,0,1.0,24.0
M0000560,D0000560,C0009563,R007,20250603,Held,0,1.0,11.0
M0000561,D0000561,C0011155,R010,20260209,Cancelled,1,0.0,
M0000562,D0000562,C0030289,R001,20250423,Cancelled,1,0.0,
M0000563,D0000563,C0068203,R005,20240125,Held,0,0.0,22.0
M0000564,D0000564,C0078484,R005,20240125,Held,0,0.0,15.0
M0000565,D0000565,C0090614,R011,20240827,Held,0,0.0,3.0
M0000566,D0000566,C0016868,R006,20240827,Cancelled,1,1.0,
M0000567,D0000567,C0083010,R004,20250417,Cancelled,1,1.0,
M0000568,D0000568,C0038487,R015,20241219,Cancelled,1,1.0,
M0000569,D0000569,C0026324,R003,20251223,Held,0,0.0,11.0
M0000570,D0000570,C0021064,R007,20240625,Cancelled,1,0.0,
M0000571,D0000571,C0022426,R004,20240619,Cancelled,1,1.0,
M0000572,D0000572,C0026735,R002,20260512,Cancelled,1,1.0,
M0000573,D0000573,C0080612,R002,20260317,Cancelled,1,0.0,
M0000574,D0000574,C0010444,R004,20250926,Cancelled,1,1.0,
M0000575,D0000575,C0032479,R011,20250612,Held,0,0.0,12.0
M0000576,D0000576,C0029797,R005,20240812,Held,0,0.0,29.0
M0000577,D0000577,C0032546,R009,20260204,Cancelled,1,1.0,
M0000578,D0000578,C0008650,R007,20261228,Held,0,0.0,6.0
M0000579,D0000579,C0020512,R008,20250208,Held,0,1.0,24.0
M0000580,D0000580,C0064715,R013,20241108,Held,0,1.0,27.0
M0000581,D0000581,C0001921,R002,20260204,Held,0,1.0,9.0
M0000582,D0000582,C0008364,R015,20240108,Cancelled,1,0.0,
M0000583,D0000583,C0044115,R013,20240724,Cancelled,1,1.0,
M0000584,D0000584,C0060758,R001,20261007,Held,0,0.0,12.0
M0000585,D0000585,C0032883,R013,20261231,Held,0,0.0,8.0
M0000586,D0000586,C0052386,R015,20250226,Held,0,0.0,17.0
M0000587,D0000587,C0040250,R012,20240423,Cancelled,1,1.0,
M0000588,D0000588,C0041096,R014,20261128,Held,0,1.0,40.0
M0000589,D0000589,C0057513,R013,20251127,Cancelled,1,0.0,
M0000590,D0000590,C0096950,R010,20241129,Held,0,1.0,12.0
M0000591,D0000591,C0009544,R013,20260320,Held,0,0.0,42.0
M0000592,D0000592,C0046394,R013,20240503,Held,0,1.0,10.0
M0000593,D0000593,C0030142,R002,20250618,Cancelled,1,1.0,
M0000594,D0000594,C0068400,R009,20260203,Cancelled,1,0.0,
M0000595,D0000595,C0088545,R001,20251003,Cancelled,1,1.0,
M0000596,D0000596,C0001397,R003,20250118,Held,0,1.0,5.0
M0000597,D0000597,C0099134,R008,20240308,Cancelled,1,0.0,
M0000598,D0000598,C0018914,R003,20241206,Held,0,0.0,5.0
M0000599,D0000599,C0012211,R015,20260216,Held,0,0.0,26.0
M0000600,D0000600,C0093925,R011,20241016,Held,0,1.0,18.0
M0000601,D0000601,C0022238,R014,20241120,Held,0,1.0,5.0
M0000602,D0000602,C0008786,R014,20251225,Held,0,0.0,8.0
M0000603,D0000603,C0054385,R014,20240426,Held,0,1.0,15.0
M0000604,D0000604,C0000516,R002,20240810,Cancelled,1,1.0,
M0000605,D0000605,C0011277,R004,20240402,Cancelled,1,1.0,
M0000606,D0000606,C0077516,R010,20250502,Cancelled,1,1.0,
M0000607,D0000607,C0042771,R014,20260509,Held,0,1.0,9.0
M0000608,D0000608,C0016083,R003,20251003,Held,0,1.0,16.0
M0000609,D0000609,C0010498,R001,20260422,Held,0,1.0,4.0
M0000610,D0000610,C0000494,R005,20260427,Held,0,0.0,17.0
M0000611,D0000611,C0038278,R006,20240926,Held,0,1.0,6.0
M0000612,D0000612,C0024283,R004,20260116,Cancelled,1,0.0,
M0000613,D0000613,C0077166,R010,20250825,Held,0,0.0,19.0
M0000614,D0000614,C0010504,R012,20260206,Cancelled,1,1.0,
M0000615,D0000615,C0073614,R001,20240904,Cancelled,1,1.0,
M0000616,D0000616,C0005136,R007,20250322,Cancelled,1,1.0,
M0000617,D0000617,C0063937,R011,20251121,Held,0,0.0,11.0
M0000618,D0000618,C0016378,R003,20261112,Held,0,0.0,21.0
M0000619,D0000619,C0088012,R011,20251027,Held,0,0.0,14.0
M0000620,D0000620,C0010413,R003,20260501,Held,0,1.0,15.0
M0000621,D0000621,C0018622,R007,20240709,Held,0,1.0,8.0
M0000622,D0000622,C0016992,R013,20240323,Cancelled,1,1.0,
M0000623,D0000623,C0019896,R008,20240321,Cancelled,1,1.0,
M0000624,D0000624,C0026590,R006,20240222,Held,0,0.0,12.0
M0000625,D0000625,C0078838,R011,20250426,Cancelled,1,1.0,
M0000626,D0000626,C0073285,R006,20241018,Held,0,1.0,6.0
M0000627,D0000627,C0096688,R012,20260127,Cancelled,1,1.0,
M0000628,D0000628,C0102031,R004,20251007,Cancelled,1,0.0,
M0000629,D0000629,C0001497,R009,20260703,Cancelled,1,1.0,
M0000630,D0000630,C0083126,R002,20250729,Cancelled,1,1.0,
M0000631,D0000631,C0078346,R014,20250725,Held,0,1.0,8.0
M0000632,D0000632,C0069238,R007,20240710,Held,0,1.0,18.0
M0000633,D0000633,C0098457,R005,20240318,Held,0,0.0,9.0
M0000634,D0000634,C0083788,R015,20250813,Held,0,1.0,15.0
M0000635,D0000635,C0032871,R011,20260701,Held,0,0.0,14.0
M0000636,D0000636,C0022918,R004,20240905,Cancelled,1,0.0,
M0000637,D0000637,C0074226,R014,20240415,Cancelled,1,0.0,
M0000638,D0000638,C0066356,R012,20260709,Cancelled,1,1.0,
M0000639,D0000639,C0003732,R003,20260106,Cancelled,1,1.0,
M0000640,D0000640,C0087236,R011,20250827,Held,0,1.0,6.0
M0000641,D0000641,C0033169,R011,20250428,Cancelled,1,0.0,
M0000642,D0000642,C0022203,R012,20250710,Held,0,1.0,11.0
M0000643,D0000643,C0064365,R009,20261225,Held,0,0.0,9.0
M0000644,D0000644,C0024189,R009,20260216,Cancelled,1,0.0,
M0000645,D0000645,C0032735,R006,20260504,Cancelled,1,0.0,
M0000646,D0000646,C0072237,R005,20241023,Held,0,1.0,1.0
M0000647,D0000647,C0050325,R007,20250326,Held,0,1.0,9.0
M0000648,D0000648,C0010406,R012,20250218,Cancelled,1,0.0,
M0000649,D0000649,C0007244,R013,20250124,Held,0,1.0,7.0
M0000650,D0000650,C0097127,R001,20240125,Cancelled,1,1.0,
M0000651,D0000651,C0059166,R009,20240529,Cancelled,1,1.0,
M0000652,D0000652,C0058205,R003,20250503,Cancelled,1,1.0,
M0000653,D0000653,C0095339,R013,20241217,Cancelled,1,0.0,
M0000654,D0000654,C0010439,R007,20250731,Held,0,0.0,5.0
M0000655,D0000655,C0062376,R003,20250801,Cancelled,1,1.0,
M0000656,D0000656,C0048091,R005,20250813,Held,0,1.0,2.0
M0000657,D0000657,C0071574,R009,20260211,Cancelled,1,0.0,
M0000658,D0000658,C0036625,R011,20261211,Cancelled,1,0.0,
M0000659,D0000659,C0006944,R001,20240406,Held,0,1.0,19.0
M0000660,D0000660,C0049376,R012,20260819,Cancelled,1,0.0,
M0000661,D0000661,C0098349,R012,20240815,Held,0,1.0,3.0
M0000662,D0000662,C0088818,R005,20240622,Cancelled,1,1.0,
M0000663,D0000663,C0045118,R005,20250102,Cancelled,1,1.0,
M0000664,D0000664,C0093693,R011,20250804,Held,0,0.0,8.0
M0000665,D0000665,C0018769,R008,20250512,Cancelled,1,0.0,
M0000666,D0000666,C0020337,R007,20240320,Cancelled,1,1.0,
M0000667,D0000667,C0040735,R011,20260129,Held,0,0.0,24.0
M0000668,D0000668,C0004624,R009,20240410,Cancelled,1,1.0,
M0000669,D0000669,C0059308,R009,20240820,Cancelled,1,0.0,
M0000670,D0000670,C0057401,R009,20260910,Held,0,1.0,7.0
M0000671,D0000671,C0050407,R007,20251106,Held,0,0.0,13.0
M0000672,D0000672,C0001124,R002,20241127,Held,0,0.0,11.0
M0000673,D0000673,C0088909,R002,20261127,Cancelled,1,0.0,
M0000674,D0000674,C0001579,R014,20240418,Held,0,1.0,12.0
M0000675,D0000675,C0092443,R002,20250718,Cancelled,1,1.0,
M0000676,D0000676,C0079471,R012,20250328,Held,0,1.0,16.0
M0000677,D0000677,C0009415,R005,20250729,Cancelled,1,1.0,
M0000678,D0000678,C0092832,R003,20250811,Held,0,0.0,17.0
M0000679,D0000679,C0023957,R006,20260926,Cancelled,1,1.0,
M0000680,D0000680,C0042689,R004,20240116,Cancelled,1,1.0,
M0000681,D0000681,C0064281,R003,20261015,Held,0,0.0,12.0
M0000682,D0000682,C0038374,R012,20240220,Cancelled,1,1.0,
M0000683,D0000683,C0036115,R015,20240807,Held,0,1.0,9.0
M0000684,D0000684,C0034776,R002,20261030,Cancelled,1,0.0,
M0000685,D0000685,C0101204,R008,20250127,Held,0,0.0,4.0
M0000686,D0000686,C0050679,R005,20241210,Held,0,0.0,12.0
M0000687,D0000687,C0096372,R002,20260812,Cancelled,1,1.0,
M0000688,D0000688,C0071411,R002,20251120,Held,0,1.0,6.0
M0000689,D0000689,C0101335,R013,20250524,Cancelled,1,1.0,
M0000690,D0000690,C0082769,R011,20241009,Cancelled,1,0.0,
M0000691,D0000691,C0077330,R008,20240416,Held,0,0.0,16.0
M0000692,D0000692,C0053981,R008,20250918,Held,0,1.0,18.0
M0000693,D0000693,C0068172,R009,20250524,Cancelled,1,1.0,
M0000694,D0000694,C0082226,R009,20240425,Held,0,0.0,18.0
M0000695,D0000695,C0021190,R005,20250707,Cancelled,1,0.0,
M0000696,D0000696,C0064984,R010,20250221,Cancelled,1,1.0,
M0000697,D0000697,C0003324,R008,20250129,Held,0,0.0,25.0
M0000698,D0000698,C0044159,R006,20241024,Held,0,0.0,17.0
M0000699,D0000699,C0037942,R011,20240903,Held,0,1.0,18.0
M0000700,D0000700,C0072247,R013,20240214,Held,0,0.0,9.0
M0000701,D0000701,C0058881,R006,20250816,Held,0,1.0,27.0
M0000702,D0000702,C0065339,R004,20260702,Held,0,1.0,9.0
M0000703,D0000703,C0023108,R009,20260305,Cancelled,1,0.0,
M0000704,D0000704,C0012114,R004,20240801,Held,0,0.0,13.0
M0000705,D0000705,C0070288,R008,20240527,Cancelled,1,0.0,
M0000706,D0000706,C0074594,R010,20250225,Held,0,0.0,5.0
M0000707,D0000707,C0083613,R008,20260414,Held,0,0.0,4.0
M0000708,D0000708,C0094858,R007,20240523,Held,0,1.0,5.0
M0000709,D0000709,C0038518,R001,20250328,Held,0,0.0,14.0
M0000710,D0000710,C0045188,R003,20251105,Held,0,0.0,12.0
M0000711,D0000711,C0067017,R006,20260326,Cancelled,1,1.0,
M0000712,D0000712,C0042249,R002,20261006,Held,0,0.0,21.0
M0000713,D0000713,C0061703,R011,20250924,Held,0,0.0,15.0
M0000714,D0000714,C0023450,R009,20250121,Held,0,1.0,9.0
M0000715,D0000715,C0039075,R010,20241221,Held,0,1.0,15.0
M0000716,D0000716,C0035803,R003,20250819,Held,0,1.0,8.0
M0000717,D0000717,C0044983,R009,20260807,Held,0,1.0,10.0
M0000718,D0000718,C0071836,R008,20250814,Held,0,1.0,41.0
M0000719,D0000719,C0045508,R014,20250612,Cancelled,1,0.0,
M0000720,D0000720,C0027170,R009,20260217,Held,0,0.0,13.0
M0000721,D0000721,C0082100,R008,20250220,Held,0,0.0,20.0
M0000722,D0000722,C0021056,R014,20240726,Held,0,0.0,10.0
M0000723,D0000723,C0079966,R001,20260804,Cancelled,1,1.0,
M0000724,D0000724,C0058547,R004,20250702,Cancelled,1,0.0,
M0000725,D0000725,C0060795,R009,20250130,Cancelled,1,0.0,
M0000726,D0000726,C0087023,R011,20250121,Held,0,1.0,9.0
M0000727,D0000727,C0020084,R015,20240424,Cancelled,1,1.0,
M0000728,D0000728,C0059060,R011,20250710,Cancelled,1,0.0,
M0000729,D0000729,C0033972,R012,20251217,Cancelled,1,0.0,
M0000730,D0000730,C0025334,R003,20240306,Held,0,0.0,12.0
M0000731,D0000731,C0010858,R008,20240524,Cancelled,1,1.0,
M0000732,D0000732,C0043552,R010,20261209,Held,0,1.0,11.0
M0000733,D0000733,C0073499,R012,20250913,Cancelled,1,1.0,
M0000734,D0000734,C0101481,R001,20250719,Cancelled,1,1.0,
M0000735,D0000735,C0052977,R009,20240328,Held,0,1.0,2.0
M0000736,D0000736,C0012405,R014,20241204,Cancelled,1,1.0,
M0000737,D0000737,C0033926,R007,20250116,Held,0,0.0,12.0
M0000738,D0000738,C0084659,R005,20250916,Held,0,1.0,11.0
M0000739,D0000739,C0002612,R013,20240607,Cancelled,1,1.0,
M0000740,D0000740,C0080824,R009,20260803,Held,0,0.0,9.0
M0000741,D0000741,C0011474,R001,20250711,Held,0,1.0,9.0
M0000742,D0000742,C0025910,R015,20240926,Held,0,1.0,8.0
M0000743,D0000743,C0072644,R003,20250123,Cancelled,1,1.0,
M0000744,D0000744,C0084941,R011,20260320,Held,0,1.0,4.0
M0000745,D0000745,C0089389,R002,20260529,Held,0,0.0,6.0
M0000746,D0000746,C0007195,R005,20260318,Cancelled,1,1.0,
M0000747,D0000747,C0057361,R009,20251007,Held,0,0.0,19.0
M0000748,D0000748,C0011747,R004,20250731,Held,0,1.0,10.0
M0000749,D0000749,C0012959,R012,20261015,Held,0,0.0,7.0
M0000750,D0000750,C0034616,R003,20250109,Cancelled,1,0.0,
M0000751,D0000751,C0096456,R010,20251128,Cancelled,1,0.0,
M0000752,D0000752,C0101441,R009,20240131,Cancelled,1,1.0,
M0000753,D0000753,C0000674,R009,20240923,Cancelled,1,0.0,
M0000754,D0000754,C0023541,R001,20251016,Held,0,1.0,16.0
M0000755,D0000755,C0066982,R009,20261113,Cancelled,1,1.0,
M0000756,D0000756,C0059041,R014,20240412,Held,0,1.0,15.0
M0000757,D0000757,C0034122,R008,20240207,Held,0,0.0,9.0
M0000758,D0000758,C0075230,R011,20260716,Cancelled,1,0.0,
M0000759,D0000759,C0098307,R009,20260630,Held,0,1.0,16.0
M0000760,D0000760,C0041315,R001,20240216,Held,0,0.0,11.0
M0000761,D0000761,C0096494,R003,20250915,Held,0,0.0,26.0
M0000762,D0000762,C0024513,R006,20240918,Held,0,0.0,3.0
M0000763,D0000763,C0022381,R015,20250327,Held,0,1.0,6.0
M0000764,D0000764,C0095317,R010,20250801,Cancelled,1,0.0,
M0000765,D0000765,C0075350,R010,20261219,Cancelled,1,1.0,
M0000766,D0000766,C0041488,R008,20250327,Held,0,0.0,13.0
M0000767,D0000767,C0014375,R006,20240615,Cancelled,1,1.0,
M0000768,D0000768,C0013708,R014,20260112,Cancelled,1,0.0,
M0000769,D0000769,C0026542,R011,20240309,Held,0,1.0,5.0
M0000770,D0000770,C0018533,R010,20260918,Held,0,0.0,20.0
M0000771,D0000771,C0003141,R005,20251120,Cancelled,1,1.0,
M0000772,D0000772,C0053186,R008,20240717,Cancelled,1,1.0,
M0000773,D0000773,C0059879,R010,20250128,Held,0,1.0,6.0
M0000774,D0000774,C0053038,R010,20250520,Cancelled,1,0.0,
M0000775,D0000775,C0023701,R008,20240423,Held,0,0.0,17.0
M0000776,D0000776,C0042861,R001,20250115,Cancelled,1,1.0,
M0000777,D0000777,C0073005,R005,20260417,Cancelled,1,0.0,
M0000778,D0000778,C0053357,R012,20260421,Held,0,1.0,13.0
M0000779,D0000779,C0069455,R014,20241016,Held,0,1.0,51.0
M0000780,D0000780,C0071264,R006,20250808,Cancelled,1,0.0,
M0000781,D0000781,C0009833,R015,20260317,Held,0,1.0,8.0
M0000782,D0000782,C0073916,R012,20250704,Held,0,0.0,13.0
M0000783,D0000783,C0030007,R014,20240815,Cancelled,1,1.0,
M0000784,D0000784,C0025951,R015,20250929,Cancelled,1,0.0,
M0000785,D0000785,C0027079,R006,20241127,Cancelled,1,1.0,
